States,Payment_type,Transaction_count,Amount in Millions,Year,Quarter,state_code,Latitude,Longitude
Rajasthan,Recharge & bill payments,25631131,10961.17,2020,1st Quarter,8.0,26.44999921,74.63998124
Rajasthan,Financial Services,72604,34.47,2020,1st Quarter,8.0,26.44999921,74.63998124
Rajasthan,Others,404317,200.97,2020,1st Quarter,8.0,26.44999921,74.63998124
Rajasthan,Peer-to-peer payments,49160792,166000.0,2020,2nd Quarter,8.0,26.44999921,74.63998124
Rajasthan,Recharge & bill payments,31681776,13014.05,2020,2nd Quarter,8.0,26.44999921,74.63998124
Rajasthan,Merchant payments,20756594,14354.15,2020,2nd Quarter,8.0,26.44999921,74.63998124
Rajasthan,Financial Services,92875,76.66,2020,2nd Quarter,8.0,26.44999921,74.63998124
Rajasthan,Others,262619,142.02,2020,2nd Quarter,8.0,26.44999921,74.63998124
Rajasthan,Peer-to-peer payments,73247856,249000.0,2020,3rd Quarter,8.0,26.44999921,74.63998124
Rajasthan,Merchant payments,45149210,27714.68,2020,3rd Quarter,8.0,26.44999921,74.63998124
Rajasthan,Recharge & bill payments,30148875,16650.02,2020,3rd Quarter,8.0,26.44999921,74.63998124
Rajasthan,Financial Services,146383,113.68,2020,3rd Quarter,8.0,26.44999921,74.63998124
Rajasthan,Others,396352,193.21,2020,3rd Quarter,8.0,26.44999921,74.63998124
Rajasthan,Peer-to-peer payments,88730951,321000.0,2020,4th Quarter,8.0,26.44999921,74.63998124
Rajasthan,Merchant payments,67367264,46142.48,2020,4th Quarter,8.0,26.44999921,74.63998124
Rajasthan,Recharge & bill payments,33455755,18123.91,2020,4th Quarter,8.0,26.44999921,74.63998124
Rajasthan,Financial Services,169294,136.06,2020,4th Quarter,8.0,26.44999921,74.63998124
Rajasthan,Others,560171,351.48,2020,4th Quarter,8.0,26.44999921,74.63998124
Sikkim,Peer-to-peer payments,230413,954.77,2020,1st Quarter,11.0,27.3333303,88.6166475
Sikkim,Recharge & bill payments,215586,53.59,2020,1st Quarter,11.0,27.3333303,88.6166475
Sikkim,Merchant payments,79881,43.2,2020,1st Quarter,11.0,27.3333303,88.6166475
Sikkim,Financial Services,345,0.18,2020,1st Quarter,11.0,27.3333303,88.6166475
Sikkim,Others,1893,1.75,2020,1st Quarter,11.0,27.3333303,88.6166475
Sikkim,Recharge & bill payments,297620,78.4,2020,2nd Quarter,11.0,27.3333303,88.6166475
Sikkim,Peer-to-peer payments,186495,939.9,2020,2nd Quarter,11.0,27.3333303,88.6166475
Sikkim,Merchant payments,31442,34.39,2020,2nd Quarter,11.0,27.3333303,88.6166475
Sikkim,Financial Services,883,1.0,2020,2nd Quarter,11.0,27.3333303,88.6166475
Sikkim,Others,1291,0.94,2020,2nd Quarter,11.0,27.3333303,88.6166475
Sikkim,Recharge & bill payments,298885,83.89,2020,3rd Quarter,11.0,27.3333303,88.6166475
Sikkim,Peer-to-peer payments,245087,1255.52,2020,3rd Quarter,11.0,27.3333303,88.6166475
Sikkim,Merchant payments,49299,58.34,2020,3rd Quarter,11.0,27.3333303,88.6166475
Sikkim,Financial Services,1252,1.8,2020,3rd Quarter,11.0,27.3333303,88.6166475
Sikkim,Others,1912,1.38,2020,3rd Quarter,11.0,27.3333303,88.6166475
Sikkim,Peer-to-peer payments,334069,1711.73,2020,4th Quarter,11.0,27.3333303,88.6166475
Sikkim,Recharge & bill payments,301382,90.17,2020,4th Quarter,11.0,27.3333303,88.6166475
Sikkim,Merchant payments,95503,112.48,2020,4th Quarter,11.0,27.3333303,88.6166475
Sikkim,Financial Services,1427,2.36,2020,4th Quarter,11.0,27.3333303,88.6166475
Sikkim,Others,2654,2.54,2020,4th Quarter,11.0,27.3333303,88.6166475
Tamil Nadu,Peer-to-peer payments,30880360,102000.0,2020,1st Quarter,33.0,12.92038576,79.15004187
Tamil Nadu,Merchant payments,21541556,8950.74,2020,1st Quarter,33.0,12.92038576,79.15004187
Tamil Nadu,Recharge & bill payments,14134259,5493.24,2020,1st Quarter,33.0,12.92038576,79.15004187
Tamil Nadu,Financial Services,61427,41.42,2020,1st Quarter,33.0,12.92038576,79.15004187
Tamil Nadu,Others,335871,176.6,2020,1st Quarter,33.0,12.92038576,79.15004187
Tamil Nadu,Peer-to-peer payments,21700844,82347.65,2020,2nd Quarter,33.0,12.92038576,79.15004187
Tamil Nadu,Recharge & bill payments,18474731,6414.78,2020,2nd Quarter,33.0,12.92038576,79.15004187
Tamil Nadu,Merchant payments,11477546,6909.36,2020,2nd Quarter,33.0,12.92038576,79.15004187
Tamil Nadu,Financial Services,78584,89.19,2020,2nd Quarter,33.0,12.92038576,79.15004187
Tamil Nadu,Others,138405,65.53,2020,2nd Quarter,33.0,12.92038576,79.15004187
Tamil Nadu,Peer-to-peer payments,31754077,124000.0,2020,3rd Quarter,33.0,12.92038576,79.15004187
Tamil Nadu,Merchant payments,20664887,12554.59,2020,3rd Quarter,33.0,12.92038576,79.15004187
Tamil Nadu,Recharge & bill payments,17521756,7476.95,2020,3rd Quarter,33.0,12.92038576,79.15004187
Tamil Nadu,Financial Services,129671,158.51,2020,3rd Quarter,33.0,12.92038576,79.15004187
Tamil Nadu,Others,207434,90.28,2020,3rd Quarter,33.0,12.92038576,79.15004187
Tamil Nadu,Peer-to-peer payments,47800741,172000.0,2020,4th Quarter,33.0,12.92038576,79.15004187
Tamil Nadu,Merchant payments,41297305,24417.76,2020,4th Quarter,33.0,12.92038576,79.15004187
Tamil Nadu,Recharge & bill payments,21563946,9462.55,2020,4th Quarter,33.0,12.92038576,79.15004187
Tamil Nadu,Financial Services,153044,186.78,2020,4th Quarter,33.0,12.92038576,79.15004187
Tamil Nadu,Others,364665,209.74,2020,4th Quarter,33.0,12.92038576,79.15004187
Telangana,Peer-to-peer payments,95668911,328000.0,2020,1st Quarter,0.0,18.1124,79.0193
Telangana,Merchant payments,76818285,31076.43,2020,1st Quarter,0.0,18.1124,79.0193
Telangana,Recharge & bill payments,26324268,12324.27,2020,1st Quarter,0.0,18.1124,79.0193
Telangana,Financial Services,88184,59.5,2020,1st Quarter,0.0,18.1124,79.0193
Telangana,Others,509877,241.78,2020,1st Quarter,0.0,18.1124,79.0193
Telangana,Peer-to-peer payments,76683293,279000.0,2020,2nd Quarter,0.0,18.1124,79.0193
Telangana,Merchant payments,44181999,26712.04,2020,2nd Quarter,0.0,18.1124,79.0193
Telangana,Recharge & bill payments,30885875,15106.95,2020,2nd Quarter,0.0,18.1124,79.0193
Telangana,Financial Services,116776,134.17,2020,2nd Quarter,0.0,18.1124,79.0193
Telangana,Others,187200,100.13,2020,2nd Quarter,0.0,18.1124,79.0193
Telangana,Peer-to-peer payments,116668399,437000.0,2020,3rd Quarter,0.0,18.1124,79.0193
Telangana,Merchant payments,86836471,49743.23,2020,3rd Quarter,0.0,18.1124,79.0193
Telangana,Recharge & bill payments,32352860,18378.48,2020,3rd Quarter,0.0,18.1124,79.0193
Telangana,Financial Services,195857,223.38,2020,3rd Quarter,0.0,18.1124,79.0193
Telangana,Others,318539,156.88,2020,3rd Quarter,0.0,18.1124,79.0193
Telangana,Peer-to-peer payments,160607487,592000.0,2020,4th Quarter,0.0,18.1124,79.0193
Telangana,Merchant payments,143897953,81725.95,2020,4th Quarter,0.0,18.1124,79.0193
Telangana,Recharge & bill payments,38174710,22006.18,2020,4th Quarter,0.0,18.1124,79.0193
Telangana,Financial Services,230134,275.36,2020,4th Quarter,0.0,18.1124,79.0193
Telangana,Others,733503,366.35,2020,4th Quarter,0.0,18.1124,79.0193
Tripura,Recharge & bill payments,449584,114.36,2020,1st Quarter,16.0,23.83540428,91.27999914
Tripura,Peer-to-peer payments,366218,1400.69,2020,1st Quarter,16.0,23.83540428,91.27999914
Tripura,Merchant payments,102861,68.59,2020,1st Quarter,16.0,23.83540428,91.27999914
Tripura,Financial Services,1722,1.07,2020,1st Quarter,16.0,23.83540428,91.27999914
Tripura,Others,4117,4.07,2020,1st Quarter,16.0,23.83540428,91.27999914
Tripura,Recharge & bill payments,600206,163.22,2020,2nd Quarter,16.0,23.83540428,91.27999914
Tripura,Peer-to-peer payments,346863,1501.45,2020,2nd Quarter,16.0,23.83540428,91.27999914
Tripura,Merchant payments,97816,99.8,2020,2nd Quarter,16.0,23.83540428,91.27999914
Tripura,Financial Services,2904,2.25,2020,2nd Quarter,16.0,23.83540428,91.27999914
Tripura,Others,4731,2.46,2020,2nd Quarter,16.0,23.83540428,91.27999914
Tripura,Recharge & bill payments,627363,185.2,2020,3rd Quarter,16.0,23.83540428,91.27999914
Tripura,Peer-to-peer payments,477769,1959.37,2020,3rd Quarter,16.0,23.83540428,91.27999914
Tripura,Merchant payments,202106,190.22,2020,3rd Quarter,16.0,23.83540428,91.27999914
Tripura,Financial Services,3828,3.14,2020,3rd Quarter,16.0,23.83540428,91.27999914
Tripura,Others,6819,3.89,2020,3rd Quarter,16.0,23.83540428,91.27999914
Tripura,Peer-to-peer payments,650386,2683.79,2020,4th Quarter,16.0,23.83540428,91.27999914
Tripura,Recharge & bill payments,631611,192.39,2020,4th Quarter,16.0,23.83540428,91.27999914
Tripura,Merchant payments,357567,296.87,2020,4th Quarter,16.0,23.83540428,91.27999914
Tripura,Financial Services,4084,3.67,2020,4th Quarter,16.0,23.83540428,91.27999914
Tripura,Others,8242,5.42,2020,4th Quarter,16.0,23.83540428,91.27999914
Uttar Pradesh,Peer-to-peer payments,39581157,148000.0,2020,1st Quarter,9.0,27.59998069,78.05000565
Uttar Pradesh,Recharge & bill payments,29777603,11168.42,2020,1st Quarter,9.0,27.59998069,78.05000565
Uttar Pradesh,Merchant payments,26741638,13072.37,2020,1st Quarter,9.0,27.59998069,78.05000565
Uttar Pradesh,Financial Services,139990,64.37,2020,1st Quarter,9.0,27.59998069,78.05000565
Uttar Pradesh,Others,998744,376.57,2020,1st Quarter,9.0,27.59998069,78.05000565
Uttar Pradesh,Recharge & bill payments,42229417,14668.03,2020,2nd Quarter,9.0,27.59998069,78.05000565
Uttar Pradesh,Peer-to-peer payments,39434202,150000.0,2020,2nd Quarter,9.0,27.59998069,78.05000565
Uttar Pradesh,Merchant payments,18625913,13655.15,2020,2nd Quarter,9.0,27.59998069,78.05000565
Uttar Pradesh,Financial Services,150360,131.93,2020,2nd Quarter,9.0,27.59998069,78.05000565
Uttar Pradesh,Others,412073,209.38,2020,2nd Quarter,9.0,27.59998069,78.05000565
Uttar Pradesh,Peer-to-peer payments,54449911,208000.0,2020,3rd Quarter,9.0,27.59998069,78.05000565
Uttar Pradesh,Recharge & bill payments,37465163,16437.37,2020,3rd Quarter,9.0,27.59998069,78.05000565
Uttar Pradesh,Merchant payments,34697942,24224.43,2020,3rd Quarter,9.0,27.59998069,78.05000565
Uttar Pradesh,Financial Services,206210,194.13,2020,3rd Quarter,9.0,27.59998069,78.05000565
Uttar Pradesh,Others,586033,303.11,2020,3rd Quarter,9.0,27.59998069,78.05000565
Uttar Pradesh,Peer-to-peer payments,75433782,294000.0,2020,4th Quarter,9.0,27.59998069,78.05000565
Uttar Pradesh,Merchant payments,61922138,44438.82,2020,4th Quarter,9.0,27.59998069,78.05000565
Uttar Pradesh,Recharge & bill payments,39570153,17793.97,2020,4th Quarter,9.0,27.59998069,78.05000565
Uttar Pradesh,Financial Services,246868,255.8,2020,4th Quarter,9.0,27.59998069,78.05000565
Uttar Pradesh,Others,994576,539.07,2020,4th Quarter,9.0,27.59998069,78.05000565
Uttarakhand,Peer-to-peer payments,3792776,13999.68,2020,1st Quarter,5.0,30.0668,79.0193
Uttarakhand,Recharge & bill payments,2990764,1028.6,2020,1st Quarter,5.0,30.0668,79.0193
Uttarakhand,Merchant payments,2289657,1094.25,2020,1st Quarter,5.0,30.0668,79.0193
Uttarakhand,Financial Services,10246,8.18,2020,1st Quarter,5.0,30.0668,79.0193
Uttarakhand,Others,48341,27.38,2020,1st Quarter,5.0,30.0668,79.0193
Uttarakhand,Recharge & bill payments,3755695,1303.52,2020,2nd Quarter,5.0,30.0668,79.0193
Uttarakhand,Peer-to-peer payments,3656029,13572.96,2020,2nd Quarter,5.0,30.0668,79.0193
Uttarakhand,Merchant payments,1587042,1181.5,2020,2nd Quarter,5.0,30.0668,79.0193
Uttarakhand,Financial Services,15023,17.61,2020,2nd Quarter,5.0,30.0668,79.0193
Uttarakhand,Others,33981,18.59,2020,2nd Quarter,5.0,30.0668,79.0193
Uttarakhand,Peer-to-peer payments,4836512,18377.47,2020,3rd Quarter,5.0,30.0668,79.0193
Uttarakhand,Recharge & bill payments,3751993,1509.37,2020,3rd Quarter,5.0,30.0668,79.0193
Uttarakhand,Merchant payments,3164623,2166.78,2020,3rd Quarter,5.0,30.0668,79.0193
Uttarakhand,Financial Services,20455,26.45,2020,3rd Quarter,5.0,30.0668,79.0193
Uttarakhand,Others,45352,23.44,2020,3rd Quarter,5.0,30.0668,79.0193
Uttarakhand,Peer-to-peer payments,6748183,25748.74,2020,4th Quarter,5.0,30.0668,79.0193
Uttarakhand,Merchant payments,6629201,4274.03,2020,4th Quarter,5.0,30.0668,79.0193
Uttarakhand,Recharge & bill payments,4140391,1697.82,2020,4th Quarter,5.0,30.0668,79.0193
Uttarakhand,Financial Services,27120,29.79,2020,4th Quarter,5.0,30.0668,79.0193
Uttarakhand,Others,68376,42.36,2020,4th Quarter,5.0,30.0668,79.0193
West Bengal,Peer-to-peer payments,28457404,82770.28,2020,1st Quarter,19.0,22.58039044,88.32994665
West Bengal,Merchant payments,19779392,8097.86,2020,1st Quarter,19.0,22.58039044,88.32994665
West Bengal,Recharge & bill payments,17448908,5550.82,2020,1st Quarter,19.0,22.58039044,88.32994665
West Bengal,Financial Services,210068,58.28,2020,1st Quarter,19.0,22.58039044,88.32994665
West Bengal,Others,354609,176.07,2020,1st Quarter,19.0,22.58039044,88.32994665
West Bengal,Peer-to-peer payments,24855687,84984.0,2020,2nd Quarter,19.0,22.58039044,88.32994665
West Bengal,Recharge & bill payments,22220012,7496.85,2020,2nd Quarter,19.0,22.58039044,88.32994665
West Bengal,Merchant payments,10225729,7404.19,2020,2nd Quarter,19.0,22.58039044,88.32994665
West Bengal,Financial Services,130595,89.99,2020,2nd Quarter,19.0,22.58039044,88.32994665
West Bengal,Others,244774,124.4,2020,2nd Quarter,19.0,22.58039044,88.32994665
West Bengal,Peer-to-peer payments,37556349,133000.0,2020,3rd Quarter,19.0,22.58039044,88.32994665
West Bengal,Recharge & bill payments,22284079,8768.63,2020,3rd Quarter,19.0,22.58039044,88.32994665
West Bengal,Merchant payments,19599024,14614.39,2020,3rd Quarter,19.0,22.58039044,88.32994665
West Bengal,Financial Services,151996,125.97,2020,3rd Quarter,19.0,22.58039044,88.32994665
West Bengal,Others,363056,183.68,2020,3rd Quarter,19.0,22.58039044,88.32994665
West Bengal,Peer-to-peer payments,46437233,166000.0,2020,4th Quarter,19.0,22.58039044,88.32994665
West Bengal,Merchant payments,30077510,22241.3,2020,4th Quarter,19.0,22.58039044,88.32994665
West Bengal,Recharge & bill payments,23158305,10074.61,2020,4th Quarter,19.0,22.58039044,88.32994665
West Bengal,Financial Services,178455,164.24,2020,4th Quarter,19.0,22.58039044,88.32994665
West Bengal,Others,489142,293.47,2020,4th Quarter,19.0,22.58039044,88.32994665
Andaman & Nicobar,Peer-to-peer payments,105458,665.39,2021,1st Quarter,35.0,11.66702557,92.73598262
Andaman & Nicobar,Recharge & bill payments,84119,37.16,2021,1st Quarter,35.0,11.66702557,92.73598262
Andaman & Nicobar,Merchant payments,53090,78.61,2021,1st Quarter,35.0,11.66702557,92.73598262
Andaman & Nicobar,Financial Services,884,1.47,2021,1st Quarter,35.0,11.66702557,92.73598262
Andaman & Nicobar,Others,1201,1.08,2021,1st Quarter,35.0,11.66702557,92.73598262
Andaman & Nicobar,Peer-to-peer payments,132772,748.38,2021,2nd Quarter,35.0,11.66702557,92.73598262
Andaman & Nicobar,Recharge & bill payments,120911,43.69,2021,2nd Quarter,35.0,11.66702557,92.73598262
Andaman & Nicobar,Merchant payments,85143,103.71,2021,2nd Quarter,35.0,11.66702557,92.73598262
Andaman & Nicobar,Financial Services,960,2.04,2021,2nd Quarter,35.0,11.66702557,92.73598262
Andaman & Nicobar,Others,1628,1.33,2021,2nd Quarter,35.0,11.66702557,92.73598262
Andaman & Nicobar,Peer-to-peer payments,192321,1077.79,2021,3rd Quarter,35.0,11.66702557,92.73598262
Andaman & Nicobar,Recharge & bill payments,136010,51.24,2021,3rd Quarter,35.0,11.66702557,92.73598262
Andaman & Nicobar,Merchant payments,118340,176.99,2021,3rd Quarter,35.0,11.66702557,92.73598262
Andaman & Nicobar,Financial Services,990,2.35,2021,3rd Quarter,35.0,11.66702557,92.73598262
Andaman & Nicobar,Others,2103,1.65,2021,3rd Quarter,35.0,11.66702557,92.73598262
Andaman & Nicobar,Peer-to-peer payments,285778,1544.93,2021,4th Quarter,35.0,11.66702557,92.73598262
Andaman & Nicobar,Merchant payments,210164,322.84,2021,4th Quarter,35.0,11.66702557,92.73598262
Andaman & Nicobar,Recharge & bill payments,135608,59.24,2021,4th Quarter,35.0,11.66702557,92.73598262
Andaman & Nicobar,Financial Services,1718,3.14,2021,4th Quarter,35.0,11.66702557,92.73598262
Andaman & Nicobar,Others,2855,2.45,2021,4th Quarter,35.0,11.66702557,92.73598262
Andhra Pradesh,Peer-to-peer payments,149313738,581000.0,2021,1st Quarter,28.0,15.9129,79.74
Andhra Pradesh,Merchant payments,97920281,70813.19,2021,1st Quarter,28.0,15.9129,79.74
Andhra Pradesh,Recharge & bill payments,41940689,20546.42,2021,1st Quarter,28.0,15.9129,79.74
Andhra Pradesh,Financial Services,225355,270.31,2021,1st Quarter,28.0,15.9129,79.74
Andhra Pradesh,Others,347907,272.55,2021,1st Quarter,28.0,15.9129,79.74
Andhra Pradesh,Peer-to-peer payments,189614879,737000.0,2021,2nd Quarter,28.0,15.9129,79.74
Andhra Pradesh,Merchant payments,112875274,88512.43,2021,2nd Quarter,28.0,15.9129,79.74
Andhra Pradesh,Recharge & bill payments,49626902,24646.8,2021,2nd Quarter,28.0,15.9129,79.74
Andhra Pradesh,Financial Services,243237,265.48,2021,2nd Quarter,28.0,15.9129,79.74
Andhra Pradesh,Others,406842,308.3,2021,2nd Quarter,28.0,15.9129,79.74
Andhra Pradesh,Peer-to-peer payments,221280317,838000.0,2021,3rd Quarter,28.0,15.9129,79.74
Andhra Pradesh,Merchant payments,158290953,118000.0,2021,3rd Quarter,28.0,15.9129,79.74
Andhra Pradesh,Recharge & bill payments,51702350,27511.34,2021,3rd Quarter,28.0,15.9129,79.74
Andhra Pradesh,Financial Services,211171,297.24,2021,3rd Quarter,28.0,15.9129,79.74
Andhra Pradesh,Others,547759,403.95,2021,3rd Quarter,28.0,15.9129,79.74
Andhra Pradesh,Peer-to-peer payments,262006450,971000.0,2021,4th Quarter,28.0,15.9129,79.74
Andhra Pradesh,Merchant payments,207538904,153000.0,2021,4th Quarter,28.0,15.9129,79.74
Andhra Pradesh,Recharge & bill payments,51762842,31232.78,2021,4th Quarter,28.0,15.9129,79.74
Andhra Pradesh,Financial Services,243951,332.74,2021,4th Quarter,28.0,15.9129,79.74
Andhra Pradesh,Others,701856,545.22,2021,4th Quarter,28.0,15.9129,79.74
Arunachal Pradesh,Peer-to-peer payments,566209,3460.49,2021,1st Quarter,12.0,27.10039878,93.61660071
Arunachal Pradesh,Recharge & bill payments,450649,142.36,2021,1st Quarter,12.0,27.10039878,93.61660071
Arunachal Pradesh,Merchant payments,155966,204.96,2021,1st Quarter,12.0,27.10039878,93.61660071
Arunachal Pradesh,Financial Services,1558,2.67,2021,1st Quarter,12.0,27.10039878,93.61660071
Arunachal Pradesh,Others,3074,3.3,2021,1st Quarter,12.0,27.10039878,93.61660071
Arunachal Pradesh,Peer-to-peer payments,762946,4000.96,2021,2nd Quarter,12.0,27.10039878,93.61660071
Arunachal Pradesh,Recharge & bill payments,556680,165.58,2021,2nd Quarter,12.0,27.10039878,93.61660071
Arunachal Pradesh,Merchant payments,243375,283.71,2021,2nd Quarter,12.0,27.10039878,93.61660071
Arunachal Pradesh,Financial Services,1582,2.76,2021,2nd Quarter,12.0,27.10039878,93.61660071
Arunachal Pradesh,Others,3755,3.42,2021,2nd Quarter,12.0,27.10039878,93.61660071
Arunachal Pradesh,Peer-to-peer payments,986088,5033.6,2021,3rd Quarter,12.0,27.10039878,93.61660071
Arunachal Pradesh,Recharge & bill payments,600102,187.39,2021,3rd Quarter,12.0,27.10039878,93.61660071
Arunachal Pradesh,Merchant payments,314658,449.87,2021,3rd Quarter,12.0,27.10039878,93.61660071
Arunachal Pradesh,Financial Services,1934,3.35,2021,3rd Quarter,12.0,27.10039878,93.61660071
Arunachal Pradesh,Others,4185,3.91,2021,3rd Quarter,12.0,27.10039878,93.61660071
Arunachal Pradesh,Peer-to-peer payments,1227616,6022.73,2021,4th Quarter,12.0,27.10039878,93.61660071
Arunachal Pradesh,Recharge & bill payments,633248,207.78,2021,4th Quarter,12.0,27.10039878,93.61660071
Arunachal Pradesh,Merchant payments,521447,704.2,2021,4th Quarter,12.0,27.10039878,93.61660071
Arunachal Pradesh,Financial Services,2386,3.93,2021,4th Quarter,12.0,27.10039878,93.61660071
Arunachal Pradesh,Others,5901,4.86,2021,4th Quarter,12.0,27.10039878,93.61660071
Assam,Peer-to-peer payments,9449096,45476.08,2021,1st Quarter,18.0,26.7499809,94.21666744
Assam,Recharge & bill payments,6494111,2103.02,2021,1st Quarter,18.0,26.7499809,94.21666744
Assam,Merchant payments,3459132,3657.26,2021,1st Quarter,18.0,26.7499809,94.21666744
Assam,Financial Services,34049,41.29,2021,1st Quarter,18.0,26.7499809,94.21666744
Assam,Others,75672,48.81,2021,1st Quarter,18.0,26.7499809,94.21666744
Assam,Peer-to-peer payments,11668399,51521.39,2021,2nd Quarter,18.0,26.7499809,94.21666744
